gan_plant_8715,aptitud_forVII_lingue,bn_lingue_87,cul_prad_lingue_87,dem_lingue,dis_caminos_lingue,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,dis_urbano_lingue,mat_lingue_87,pen_lingue15,pend_lingue,predios_lingue1,x,y
1,1,0,0,469,1500,14009.61426,241.8677368,150,23138.84961,1,0,46.55324936,96,674475.4114,5645234.419
1,NA,0,1,459,152.9705811,8374.783203,0,241.8677368,26839.92578,0,0,34.72151566,26.64432907,680987.2103,5637912.396
1,NA,0,0,486,94.86833191,12878.94824,2079.326904,150,16990.59766,1,0,38.93810272,169.80896,668173.6705,5643794.021
1,1,0,0,66,1936.10437,2212.894043,271.6615601,94.86833191,10647.80273,1,0,29.74189758,1148,663912.4933,5628069.677
1,1,0,1,101,295.4657288,7033.128906,450,94.86833191,22295.57227,0,0,22.73929024,21,676575.9917,5636712.064
1,1,1,0,180,108.1665421,10185.34277,1046.565796,84.85281372,20076.47852,0,0,32.71985245,1872,672854.9637,5641603.415
1,0,0,0,260,180,3348.193604,2490.7229,90,22481.5332,1,0,18.1475029,41,676996.1077,5632480.895
1,NA,1,0,436,60,17400.64648,4383.081055,108.1665421,23121.92383,0,0,37.15023422,126.2163239,672044.7399,5648865.422
1,1,1,0,297,835.7033081,2468.400391,2922.499023,192.0937347,25344.31836,0,0,40.52770615,79,679846.8953,5632090.788
1,1,0,0,123,1205.985107,8414.826172,174.9285583,108.1665421,15888.70313,1,0,29.86416054,399,669223.9606,5639442.819
1,1,1,0,285,2759.510742,3745.317139,424.2640686,30,9343.447266,0,0,30.58748055,1148,662081.9876,5627349.478
1,1,1,0,84,67.08203888,3578.058105,2026.055298,30,20736.27344,0,1,3.172362089,1410,675255.6269,5632690.953
1,NA,0,1,666,1836.137207,16530.02734,2714.129639,42.42640686,27156.5625,0,0,19.29672623,315.9179077,678226.4476,5646734.833
1,1,1,0,241,1281.600586,6535.870117,1113.238525,90,19598.8418,0,0,36.97701645,45,673635.1793,5637762.354
1,1,0,1,411,819.3900146,9223.817383,1173.456421,161.5549469,26406.98828,0,0,40.14917374,68,680357.0362,5638902.669
1,1,1,0,327,2762.933105,15345.93066,1284.05603,42.42640686,30735.96289,0,0,32.42152023,22,683177.8155,5644544.228
1,1,0,0,65,120,8834.936523,94.86833191,108.1665421,21339.78711,0,0,50.41822815,986,674895.5274,5639772.91
1,0,0,1,516,201.2461243,5890.551758,531.6013794,324.4996033,10655.57617,0,0,39.2973938,62,664302.6011,5637642.321
1,1,1,0,581,3087.814697,15769.16016,872.0665283,90,24577.61719,0,0,44.19766998,151.1265259,675195.6103,5646884.874
1,1,1,0,301,785.1751099,15964.56738,3919.451416,123.6931686,21267.79883,0,0,18.44152451,128.5996704,670844.4083,5647395.015
1,1,0,1,142,2647.149414,16170.66797,1374.11792,30,28971.50586,0,0,47.58543396,64,680687.1274,5645864.593
1,1,1,0,239,150,10771.50391,1082.081299,67.08203888,19320.67578,0,0,15.86181068,93,671714.6487,5642233.59
1,1,0,1,183,127.2792206,3002.398926,2292.007813,94.86833191,24333.625,0,0,21.66068077,71,678856.6217,5632780.978
1,1,0,1,263,807.2174683,8700.46582,891.9641113,180,25058.26172,0,0,51.09170914,47,679066.6798,5638482.553
1,1,0,1,250,829.7589722,17510.98242,2229.9104,258.0697632,32284.97656,0,0,48.59569931,31,684018.0476,5646554.783
1,1,1,0,438,1441.249512,2253.996338,874.6427612,90,7422.378418,0,0,38.2910347,1281,659711.3327,5627349.478
1,1,0,0,106,218.4032898,3735.692627,961.8731689,60,14652.29004,1,0,30.27960205,1109,669163.9441,5634011.318
1,1,1,0,252,1081.665405,7172.510254,1138.419922,67.08203888,19373.33398,0,0,25.68471909,63,673215.0632,5638512.562
1,1,0,0,73,597.7457886,10962.65039,174.9285583,123.6931686,21568.99805,1,0,20.33863831,986,674235.3451,5642173.573
1,1,0,1,20,2656.482666,3042.005859,1615.549438,30,22637.20117,0,1,11.43811417,1974,676545.9834,5627949.644
1,1,1,0,443,510,15946.48828,4136.302734,94.86833191,20830.45898,0,0,22.17525864,128.5996704,670334.2674,5647334.999
1,1,0,0,362,806.1017456,19533.7793,1429.02063,108.1665421,33971.51172,1,0,36.99578094,1261.8573,685038.3295,5648355.281
1,1,1,0,152,840.5355225,7801.442383,678.8225098,94.86833191,18470.86719,0,0,35.86216354,1872,672044.7399,5639262.769
1,1,1,0,103,480,3817.080078,1718.13855,30,22950,0,1,10.62002277,279,677476.2404,5633291.119
1,1,1,0,196,1597.059814,3462.62915,2592.006836,335.4101868,8086.544434,0,0,35.70213699,65,662111.9959,5636201.923
1,1,0,1,140,483.7354736,10364.77246,496.5883484,271.6615601,26754.5,0,0,29.26552582,13,680447.0611,5640042.984
1,0,0,1,24,1149.82605,1355.322876,123.6931686,134.1640778,17465.38672,0,0,16.672472,1665,671114.4829,5627739.585
1,1,0,1,393,424.2640686,12150.59277,1602.404419,189.7366638,26005.29297,0,0,38.79524231,43,679096.688,5641933.507
1,1,0,1,321,30,4119.514648,1236.931641,212.1320343,25353,0,0,36.59968948,209,679876.9036,5633801.26
1,1,0,1,18,284.6049805,6638.071777,60,108.1665421,23185.82813,0,1,11.84062004,230,677536.257,5636261.94
1,1,0,1,264,1930.518066,3159.271973,1310.4198,174.9285583,12902.23242,0,0,22.39327812,116,666103.0985,5627469.511
1,1,0,0,394,531.6013794,6725.48877,742.7650757,120,25325.54492,1,0,31.88728714,353,679666.8456,5636471.998
1,1,0,0,352,2238.771973,14690.72168,1200,218.4032898,30344.53711,1,0,52.59118271,55,682997.7657,5643914.054
1,1,0,1,214,192.0937347,10140.2666,948.6832886,421.0700684,23975.53711,0,0,46.25410843,1116,677626.2818,5639832.926
1,1,0,1,49,127.2792206,849.5881348,692.6037598,234.3074951,16836.62891,0,0,62.44662094,1077,671324.5409,5632090.788
1,1,0,0,217,1513.439819,11997.89941,2289.650635,270,24172.07031,1,0,50.54540253,335,676996.1077,5642323.614
1,1,0,0,427,2462.925049,18843.46289,1690.680298,60,30753.78906,1,0,29.60155106,2494.65332,681377.3181,5648475.314
1,1,0,1,154,361.2478333,9549.241211,496.5883484,94.86833191,25562.57031,0,0,16.07910538,50,679396.7709,5639322.785
1,0,0,1,287,804.9844971,816.0882568,1531.176025,152.9705811,1615.549438,0,0,35.89118195,NA,654489.8902,5635871.832
1,1,0,0,262,150,10870.60254,997.2462158,241.8677368,25036.64844,1,0,22.54771614,1116,678496.5222,5640643.15
1,1,0,0,610,94.86833191,14288.63184,2637.612549,120,26154.01367,1,1,9.164134026,107,678346.4808,5644214.137
1,1,0,0,172,729.9315186,4217.321289,764.8529053,84.85281372,15963.27051,1,0,29.78853416,1109,670364.2757,5635391.699
1,1,0,1,450,2466.759033,14741.84863,1946.997681,150,22333.10156,0,0,17.82918549,48,673005.0052,5646164.676
1,1,1,0,56,2186.915527,1712.366821,1529.705811,30,6612.669434,0,0,48.52065659,138,661091.714,5634161.36
1,1,1,0,431,1789.972046,13899.61914,1154.512939,30,29941.62305,0,0,27.15583992,76,682847.7243,5643133.838
1,1,0,1,131,1120.089233,14205.34082,2254.994385,30,20568.45117,0,0,22.94439125,76,671234.5161,5645654.535
1,1,0,0,301,1368.539307,11614.80566,2161.874268,30,18107.92578,1,0,20.44924545,1872,670004.1762,5642923.78
1,1,1,0,199,1081.665405,17645.56055,2001.249634,169.7056274,31890.4375,0,0,17.72180939,919,683447.8901,5646854.866
1,1,0,1,72,241.8677368,7789.493164,150,228.4731903,21879.60742,0,0,55.06679153,1116,675885.801,5638152.462
1,0,0,1,389,1686.683105,15509.73926,1871.817261,108.1665421,28037.30664,0,0,31.81646919,74,679936.9202,5645264.427
1,0,1,0,12,510.8815918,3818.612305,84.85281372,30,14809.82422,0,0,20.68546486,1665,668623.7948,5628669.842
1,1,0,1,303,2634.027344,4140.108887,3696.701172,192.0937347,7795.498535,0,1,8.434526443,NA,661001.6892,5637882.387
1,1,0,0,126,724.9827881,1952.075806,2291.025879,189.7366638,23132.80078,0,0,34.57629013,83,677566.2653,5631130.522
1,1,1,0,595,2012.013916,16798.98242,3253.997559,90,27664.89648,0,0,49.72167206,315.9179077,678766.5969,5646794.85
1,1,0,1,50,201.2461243,3717.337646,174.9285583,60,17904.74805,0,0,35.07453156,1109,672344.8228,5635151.633
1,1,1,0,191,1041.393311,1520.85498,283.0194397,60,7806.977539,0,1,10.1351366,83,662322.0539,5633741.243
1,NA,1,0,431,2174.120605,16609.95117,2232.12915,84.85281372,24337.71094,0,0,18.86017418,479.2602234,674265.3534,5647905.156
1,1,1,0,232,234.3074951,18220.89453,2071.52124,90,32803.92578,0,1,5.067568302,2494.65332,684288.1222,5647214.966
1,1,0,0,345,30,11255.47852,993.1766968,127.2792206,22445.5332,1,0,17.94559097,986,675165.6021,5642233.59
1,0,0,0,270,201.2461243,2492.889893,636.3961182,150,9164.202148,1,0,38.30915833,59,663672.427,5633921.293
1,1,1,0,87,1398.463501,1472.752563,1862.901001,150,23602.14648,0,0,45.52434158,1974,677746.315,5628969.925
1,0,1,0,143,870,1701.82251,509.1168823,30,9611.102539,0,0,39.16913986,503,663222.3026,5629089.959
1,1,0,0,112,30,8317.144531,360,67.08203888,22940.03711,1,0,26.46332169,1116,676996.1077,5638032.429
1,1,0,0,195,1710.263184,15580.42969,2837.340332,67.08203888,22360.4668,1,0,27.40390015,174.9769745,672464.856,5647034.916
1,1,0,0,265,3134.533447,3600.999756,1215.647949,254.5584412,12383.35156,1,0,40.07563782,156,665172.8415,5626659.287
1,1,1,0,170,780,8749.514648,524.7856445,120,17333.0957,0,0,36.741642,399,670514.3171,5640103.001
1,1,0,1,56,551.5432739,1894.043335,595.4829712,42.42640686,12285.54004,0,0,37.44796371,6,666163.1151,5629270.008
1,0,0,1,302,3607.991211,4667.097656,276.5863342,123.6931686,9998.599609,0,1,8.856007576,1148,661961.9545,5626029.113
1,1,1,0,104,429.5346375,2635.393799,2884.995605,30,23450.90625,0,0,39.23553085,38,677956.373,5632210.821
1,1,0,1,195,553.1726685,11756.21094,474.3416443,84.85281372,28971.87695,0,0,30.55342484,46,682487.6248,5641003.25
1,1,0,0,451,1186.802368,15394.94043,2432.961182,30,27483.14453,1,0,39.00933456,46,679366.7627,5645174.402
1,1,1,0,82,216.3330841,9665.634766,120,67.08203888,22457.01953,0,0,44.162323,335,675915.8093,5640253.042
1,1,1,0,356,1129.690186,6830.058594,1221.556396,212.1320343,20343.73828,0,0,22.17525864,36,674385.3865,5637822.371
1,1,0,1,393,904.4888306,7179.031738,1317.953003,30,25061.2793,0,1,9.011387825,353,679336.7544,5636952.131
1,0,0,1,11,228.4731903,2752.81665,0,216.3330841,13183.52344,0,1,10.01457882,1665,667153.3886,5629420.05
1,0,0,1,243,4870.821289,5687.829102,1166.919067,84.85281372,12577.12207,0,1,12.59336662,260,664062.5348,5624528.698
1,1,1,0,78,150,10179.24316,94.86833191,30,21380.97266,0,0,64.19760895,986,674385.3865,5641333.341
1,1,0,0,92,426.380127,2674.210205,1425.236816,30,20102.97656,1,0,29.57809448,1410,674565.4363,5631610.655
1,1,0,1,312,0,6208.550781,134.1640778,67.08203888,25914.18359,0,0,32.44826889,353,680327.0279,5635841.824
1,0,1,0,127,480,768.374939,3520.369385,30,25252.03516,0,1,0.589092851,1974,679456.7875,5629179.983
1,1,0,1,219,120,18138.91406,2429.814697,67.08203888,33141.08203,0,0,19.74999237,1261.8573,684768.2549,5646974.899
1,0,0,1,329,713.0918579,2001.924072,630.7138672,67.08203888,8246.454102,0,0,33.17801285,56,662742.17,5634071.335
1,1,0,0,258,4248.152344,4791.179199,1615.549438,30,12802.65625,1,1,10.08364582,356,664962.7835,5625428.947
1,0,0,1,18,469.5742798,1741.03418,256.3200989,84.85281372,17656.34375,0,1,10.62002277,1665,671834.6819,5629720.133
1,1,0,0,323,1355.322876,7011.854492,1462.942261,362.491394,20038.67578,1,0,57.15111542,19,673995.2787,5638152.462
1,1,0,1,248,1021.763184,1650.817993,4660.922852,108.1665421,26168.96094,0,0,40.33888245,497,680537.086,5630320.298
1,1,1,0,198,785.1751099,11237.67285,1266.056885,67.08203888,19119.43945,0,0,46.77263641,1872,671264.5244,5642683.714
1,1,1,0,8,757.1657715,2876.560547,657.951355,30,21811.48633,0,1,7.093617439,1410,676125.8673,5630170.257
1,1,0,1,147,1005.783264,1436.55835,3961.022705,90,25232.62109,0,0,20.41527557,141,679666.8456,5631040.497
1,1,0,0,34,750,7464.154297,90,180,17645.76367,1,0,18.41327477,1872,671294.5326,5638902.669
1,1,0,0,261,1950.922852,3902.883545,3009.584717,67.08203888,8068.661621,1,0,18.62875175,33,661601.855,5637282.222
1,1,0,1,88,1441.249512,2163.330811,882.8363647,42.42640686,22569.35352,0,0,22.45518112,1974,676816.058,5629660.116
1,1,1,0,139,1747.741455,1934.244019,570,30,11770.40332,0,0,28.57555771,19,665292.8746,5628429.776
1,1,1,0,97,182.4828796,5974.822266,492.0365906,30,17595.37695,0,1,4.712742805,1252,671654.6321,5637432.263
1,1,0,0,156,2940.153076,16443.61328,730.5477295,247.3863373,30027.61719,1,0,69.72480774,170,681797.4341,5645984.626
1,1,1,0,182,750,2402.436279,750,30,16713.87695,0,1,8.836393356,1077,671234.5161,5633771.252
1,0,1,0,29,1400.714111,3230.123779,768.374939,30,13461.41113,0,0,35.46808624,1665,667723.5461,5630560.365
1,1,1,0,113,270,2254.994385,4706.846191,30,26422.7793,0,0,17.80971146,131,680447.0611,5628069.677
1,0,1,0,446,615.5485229,6180.655273,1168.460571,182.4828796,14713.00488,0,0,18.49789047,1252,668833.8529,5636832.097
1,1,0,1,66,60,8600.586914,182.4828796,84.85281372,21899.28125,0,0,54.98796082,16,675645.7347,5639202.752
1,1,0,1,216,1480.067627,2022.498413,1273.499146,60,18450.02344,0,0,31.37714577,1077,672974.9969,5633171.086
1,1,1,0,94,283.0194397,7805.76709,120,30,22665.75,0,0,43.2331543,1116,676816.058,5637522.288
1,1,0,0,72,420,6460.596191,60,174.9285583,15858.08594,1,0,24.15999031,1252,669824.1264,5637582.305
1,0,1,0,135,1081.665405,1148.651367,577.0615234,30,5730,0,0,21.09248543,325,660251.4819,5633321.127
1,1,0,1,359,1050,10920.16504,1110.405273,123.6931686,28296.63281,0,1,12.08717537,79,681977.4839,5640283.051
1,1,1,0,573,2370.189941,14806.17773,1358.307739,240,22895.20898,0,1,8.247300148,40,673665.1876,5646164.676
1,1,0,0,199,120,6586.144531,258.0697632,150,16516.38281,1,0,18.48850822,1252,670424.2922,5637882.387
1,1,0,0,537,270,13495.73242,1723.629883,84.85281372,24952.82422,1,1,6.664824963,112,677176.1575,5643884.045
1,1,0,0,229,2773.661865,15716.33594,724.9827881,120,30579.66992,1,0,49.44521332,188,682817.716,5645024.361
1,1,0,1,637,60,14770.39258,2105.350342,169.7056274,26108.91211,0,0,22.50920677,19,677956.373,5644934.336
1,0,0,1,13,458.9117432,1090.779541,201.2461243,60,11187.10449,0,1,9.220762253,1730,665442.9161,5630770.423
1,1,0,1,90,750,7820.799316,330,90,24241.35547,0,0,48.2121315,353,678406.4974,5637582.305
1,1,1,0,189,375.8989258,4500.100098,831.9254761,123.6931686,24495.45508,0,0,27.50502205,209,679006.6632,5634281.393
1,1,0,1,44,1200,933.3809814,740.9453125,90,6573.355469,0,0,34.0350914,77,661091.714,5632991.036
1,1,1,0,253,2948.101074,1974.082031,2162.082275,308.8688965,6436.101074,0,0,23.7470932,30,660551.5648,5635661.774
1,1,1,0,558,740.9453125,14473.71777,1020.441101,174.9285583,25199.44727,0,0,46.90969849,122,676876.0746,5645054.369
1,1,0,0,227,284.6049805,7365.656738,268.3281555,218.4032898,14846.96973,1,0,61.08697128,1252,668623.7948,5638062.437
1,1,0,0,126,480,513.5172729,2975.449463,30,24704.59375,0,0,18.2903614,1974,678916.6383,5629270.008
1,1,1,0,539,827.586853,13843.00879,375.8989258,67.08203888,24300.9082,0,0,39.16470718,115,676065.8508,5644664.261
1,1,0,1,494,2663.080811,15824.33887,403.6087341,60,32667.96094,0,0,32.93129349,66,685338.4124,5644274.153
1,0,0,1,197,1435.618286,14539.4502,360,123.6931686,28907.20703,0,0,18.2903614,51,681377.3181,5644124.112
1,1,0,0,133,127.2792206,12995.85352,296.9848633,134.1640778,28177.33203,1,0,15.86181068,28,681167.2601,5642593.689
1,1,0,0,205,2742.006592,4467.986328,2312.336426,90,13752.47266,1,0,23.65924835,90,666463.198,5626179.154
1,1,1,0,375,780,17968.22266,2600.5,499.2994995,34540.20313,0,0,42.66350174,328,686688.7854,5646014.634
1,0,0,1,133,0,364.9657593,3396.498291,123.6931686,25052.875,0,1,11.73759174,1974,679336.7544,5629720.133
1,1,1,0,130,201.2461243,3311.570557,2201.681152,30,23341.92773,0,1,7.658207417,279,677866.3482,5632901.011
1,1,1,0,88,318.9043884,9608.855469,550.7268066,42.42640686,20529.05469,0,0,35.89118195,1872,673635.1793,5640913.225
1,1,0,0,234,1100.227295,8295.746094,657.951355,30,16891.14648,1,0,29.24773407,399,670244.2425,5639592.86
1,1,0,1,306,1268.897217,13512.16113,807.7747192,42.42640686,29400.13867,0,0,55.11403656,76,682367.5917,5642863.764
1,1,0,1,330,2061.940918,2954.200439,551.5432739,189.7366638,8197.030273,0,0,25.52206993,786,660371.5151,5626929.362
1,0,1,0,312,403.6087341,6788.755371,674.1661377,192.0937347,14888.52539,0,0,60.41290283,1252,668833.8529,5637522.288
1,1,1,0,168,241.8677368,9784.600586,1247.798096,30,19327.12695,0,0,36.97701645,1872,672194.7813,5641243.316
1,1,0,1,202,904.4888306,12333.24805,390,90,29554.61328,0,0,20.31302834,46,682967.7575,5641453.374
1,0,1,0,453,1905.177124,5095.144531,1972.257568,212.1320343,12993.3252,0,1,12.49654675,1590,667483.4798,5634341.409
1,1,1,0,192,1320.34082,8792.201172,551.5432739,90,16812.47656,0,0,53.32510757,399,669974.1679,5640042.984
1,1,0,1,365,2040.882202,16384.64258,1056.834839,90,32542.91992,0,0,42.41877747,47,684918.2963,5645054.369
1,1,0,1,494,2496.497559,15465.10938,1761.845581,212.1320343,23268.96094,0,0,42.33688736,73,673695.1958,5646824.858
1,1,1,0,183,67.08203888,11714.03027,600,123.6931686,21843.40039,0,0,22.11257172,986,674175.3285,5642953.789
1,1,1,0,255,852.7602539,10883.38672,1194.738525,342.0526123,23390.86328,0,0,31.00442314,335,676545.9834,5641303.333
1,1,0,1,342,553.1726685,14572.00391,2870.139404,30,20283.41602,0,0,63.16493225,99,670664.3586,5645984.626
1,0,0,1,46,1542.011719,3237.360107,1083.74353,84.85281372,15187.02441,0,1,8.49601841,160,668143.6622,5626419.221
1,1,1,0,142,1711.052368,14460.12402,2162.706543,189.7366638,21218.14648,0,0,52.95286179,99,671834.6819,5645924.609
1,1,1,0,123,4653.482422,4961.622559,450.9989014,30,11798.08887,0,0,32.29282379,356,663672.427,5625308.914
1,1,0,0,52,210,6822.939453,150,134.1640778,17632.98242,0,0,48.88051224,98,671474.5824,5638272.495
1,1,1,0,276,657.951355,17829.29102,2373.604736,60,33866.1875,0,0,34.09112549,328,685878.5616,5646224.692
1,1,0,1,130,313.209198,8235.969727,342.0526123,189.7366638,20691.95508,0,0,36.43338013,986,674355.3782,5639322.785
1,1,0,0,148,474.3416443,1747.483887,722.4956665,60,19195.21875,1,0,42.66350174,1077,673605.171,5631100.514
1,1,0,1,344,30,13376.66992,1235.839844,218.4032898,27447.37695,0,0,33.84593582,67,680206.9948,5643103.83
1,1,0,0,206,531.6013794,7316.864258,607.4536743,192.0937347,20936.66797,1,0,37.09414291,36,674925.5357,5638122.454
1,1,0,1,19,724.9827881,3017.051514,818.8406372,60,16099.68945,0,1,4.857784271,396,668503.7617,5625008.831
1,1,1,0,436,755.3806763,20051.51563,977.1898193,120,34079.32813,0,0,36.64233398,2494.65332,684858.2797,5648955.447
1,1,0,0,310,30,11280.63867,1023.962891,161.5549469,25733.39063,1,0,19.23367882,1116,679096.688,5641063.266
1,1,1,0,663,1116.064575,14365.52148,335.4101868,295.4657288,24633.14258,0,0,19.61776543,115,676185.8839,5645174.402
1,NA,1,0,325,3672.274414,3487.491943,3770.225342,271.6615601,6646.540527,0,0,50.82953262,143.2458649,659891.3824,5637522.288
1,1,0,0,356,1500.299927,14922.58008,1291.394653,30,28244.19922,1,0,53.16542816,15,680447.0611,5644634.253
1,0,1,0,290,2489.2771,3263.525635,726.2230835,60,8664.132813,0,0,31.94708824,503,661541.8384,5627769.594
1,1,1,0,442,0,11905.2002,1386.830933,174.9285583,22767.5293,0,0,34.83626556,986,675225.6186,5642893.772
1,0,0,1,30,152.9705811,4832.235352,417.8516541,60,17253.02539,0,1,11.43811417,118,668233.6871,5622308.085
1,1,0,1,280,0,3260.490723,2043.526367,150,25171.14453,0,1,4.712742805,61,679696.8538,5632961.028
1,1,0,0,25,335.4101868,9063.625,30,30,18037.58594,1,0,27.50502205,1872,671114.4829,5640493.109
1,1,1,0,174,60,12404.8457,530.7541504,108.1665421,22087.58008,0,0,55.11403656,986,674085.3036,5643673.987
1,1,0,1,372,421.0700684,6743.129883,342.0526123,42.42640686,25854.64063,0,0,26.82798958,353,680206.9948,5636411.981
1,1,1,0,104,2430.740723,5259.249023,1591.131714,42.42640686,14868.77637,0,0,32.05011749,127,666493.2062,5623988.549
1,1,0,0,353,865.8521729,8256.924805,466.6904907,90,15280.87012,1,0,98.69020081,399,668713.8197,5639082.719
1,1,1,0,74,483.7354736,3186.502686,510.8815918,67.08203888,19504.52344,0,0,20.71899223,1410,674025.287,5633831.268
1,1,1,0,207,4660.922852,4834.562988,1020,67.08203888,12281.10742,0,1,14.77437401,356,664302.6011,5625368.931
1,1,1,0,262,953.414917,11605.96875,1994.041138,127.2792206,24175.17969,0,0,47.26346207,335,677206.1658,5641783.465
1,NA,1,0,676,60,9960.949219,900,94.86833191,13963.50977,0,1,4.165515423,48.78559113,666073.0902,5641453.374
1,1,1,0,233,797.119812,12740.99707,488.364624,30,28785.30859,0,0,21.72467232,55,681947.4756,5642173.573
1,1,0,1,85,0,11353.52344,150,108.1665421,26852.74805,0,0,18.62875175,41,680267.0114,5641063.266
1,1,0,1,307,1301.460693,16985.66992,1955.760742,30,32041.4043,0,0,19.50244331,25,683988.0393,5646014.634
1,1,1,0,19,641.3267212,4433.610352,150,30,20525.10938,0,0,15.46298599,21,675015.5606,5634611.484
1,1,1,0,256,1578.923706,18718.58203,1183.38501,42.42640686,31462.11914,0,0,34.63645554,2494.65332,682307.5751,5648205.239
1,1,1,0,160,371.0794983,3526.37207,2013.578857,42.42640686,23880,0,0,27.93070602,71,678406.4974,5633261.111
1,0,0,1,509,1358.307739,9837.255859,1382.931641,42.42640686,27492.73633,0,0,17.40567589,51,681377.3181,5639322.785
1,1,1,0,69,210,8286.573242,212.1320343,30,18177.74805,0,0,62.23508835,1872,671564.6073,5639742.901
1,0,0,0,236,1771.016602,2892.78418,787.4642944,94.86833191,9098.263672,1,0,18.62875175,503,662322.0539,5628309.743
1,0,0,1,508,540.8327026,9078.904297,721.2489014,30,26858.11133,0,1,5.033211708,146.4320374,680867.1772,5638662.603
1,1,0,1,423,1086.64624,9625.55957,1288.603882,94.86833191,26916.73828,0,0,31.12730217,68,680807.1606,5639232.761
1,1,1,0,24,308.8688965,2592.006836,192.0937347,30,19813.38281,0,0,18.72166443,85,674025.287,5629690.124
1,1,0,1,7,0,3360.134033,42.42640686,212.1320343,17397.23242,0,1,13.23821545,1109,671864.6902,5634821.542
1,1,1,0,137,782.3042603,2647.149414,846.9356689,108.1665421,12921.36621,0,0,47.29281998,26,666583.2311,5628549.809
1,1,0,1,106,335.4101868,10033.19531,394.5883789,169.7056274,26164.74805,0,0,50.04862976,55,679906.9119,5639772.91
1,1,0,1,377,30,12768.33984,1204.865112,94.86833191,27128.24609,0,0,22.17525864,42,680086.9616,5642503.664
1,1,0,1,290,1380,4140.978027,2431.666016,30,8506.521484,0,0,28.72092056,48,662172.0125,5637132.18
1,1,1,0,638,339.4112549,14762.95703,1590.282959,161.5549469,25747.21875,0,0,46.2390976,122,677446.2321,5645144.394
1,1,0,1,39,2235.754883,2271.299072,212.1320343,123.6931686,11682.67969,0,0,38.40415573,156,664992.7917,5627979.652
1,1,1,0,68,1005.783264,6338.596191,361.2478333,127.2792206,18802.98828,0,0,43.5809288,86,672824.9554,5637732.346
1,1,1,0,41,335.4101868,3231.238037,907.9647827,30,20666.92969,0,0,27.80618095,1410,675045.5689,5630740.414
1,1,1,0,479,2753.470459,15270.58984,1005.783264,60,23862.58203,0,0,31.77280998,86,674595.4445,5646494.767
1,1,0,0,102,241.8677368,4819.460449,295.4657288,60,19109.08203,1,0,31.61404037,48,673455.1295,5636021.874
1,1,0,1,32,660,2749.872803,450,127.2792206,17717.17773,0,1,8.183939934,1077,672224.7896,5634191.368
1,1,0,0,248,90,10872.17578,816.0882568,241.8677368,22483.99414,1,0,22.98217392,986,675405.6684,5641753.457
1,0,0,0,301,2166.033203,4058.435547,2722.076416,67.08203888,13023.45605,1,0,39.00933456,1730,667543.4964,5632901.011
1,1,0,1,160,2281.775635,15314.96289,210,161.5549469,29794.77344,0,0,34.3143425,34,682067.5088,5644784.294
1,1,0,1,15,750,362.491394,108.1665421,150,6974.983887,0,1,12.49654675,9,661421.8052,5632180.812
1,1,1,0,314,1015.135437,12650.22168,2187.532959,276.5863342,24490.01563,0,0,26.0802536,43,677056.1243,5643013.805
1,0,0,0,316,1187.939453,8519.418945,94.86833191,216.3330841,14697.7041,1,0,70.6567688,399,668083.6456,5639082.719
1,1,0,1,302,1194.361694,17254.69531,1893.805664,30,33074.875,0,0,27.23877716,118,685158.3626,5645894.601
1,1,1,0,204,3732.077148,5272.665527,2206.173096,42.42640686,13432.63184,0,0,28.28259277,113,665442.9161,5625008.831
1,1,1,0,308,1832.948486,15789.06543,2525.17334,84.85281372,22907.5293,0,0,49.51535034,64,673005.0052,5647214.966
1,1,1,0,229,4106.494629,6004.797852,1908.009399,42.42640686,13326.01172,0,1,11.19276428,260,664752.7254,5624198.607
1,1,1,0,130,276.5863342,8441.895508,271.6615601,192.0937347,17743.82617,0,0,33.74324799,399,671054.4663,5639862.935
1,1,1,0,328,1083.74353,15817.28516,3571.134277,42.42640686,21648.0293,0,0,33.61960602,174.9769745,671414.5658,5647274.982
1,1,0,0,387,371.0794983,8651.294922,1030.970459,30,19821.10156,1,1,12.97342491,1872,673215.0632,5640012.976
1,1,0,1,207,445.9820557,3510.128174,1760.82373,182.4828796,24480,0,0,33.01548767,71,679006.6632,5633291.119
1,1,1,0,272,833.5466309,13215.43457,2212.080566,67.08203888,19369.36328,0,0,30.29678917,82,670484.3088,5644604.244
1,1,0,0,60,174.9285583,2354.76123,362.491394,30,15425.71875,1,0,40.57477188,1109,669944.1596,5632780.978
1,1,0,1,147,684.1052246,4357.441895,1341.640747,192.0937347,14550,0,0,18.86017418,1109,669013.9026,5634731.517
1,1,1,0,100,474.3416443,7290,284.6049805,42.42640686,18172.30078,0,0,45.08773804,98,671894.6984,5638752.628
1,1,0,1,424,2884.05957,14687.38281,1200.749756,60,31043.98438,0,0,21.24004555,56,683837.9979,5643643.979
1,NA,0,1,414,3504.739746,14933.52246,366.1966553,42.42640686,31942.16797,0,0,46.65749359,103.3588562,684828.2714,5643523.946
1,0,1,0,308,726.2230835,1041.393311,1405.844971,169.7056274,18180.3457,0,1,10.83034039,1077,672674.914,5632150.804
1,1,0,0,216,1800.25,9089.356445,127.2792206,108.1665421,15825.73242,1,0,81.37162018,399,668893.8694,5640042.984
1,1,0,1,406,2006.639038,14024.1582,1540.55188,94.86833191,21562.6543,0,1,0.589092851,99,672524.8725,5645474.485
